card_id,account_id,customer_id,card_type,card_number,card_limit,issued_date,valid_date,card_sub_type
16239,30306,,DEBIT,8.4518E+15,,2021-06-08,2025-06-08,Discover
16240,2004,,DEBIT,8.55369E+15,,2021-02-10,2025-02-10,MasterCard
16241,11779,,DEBIT,7.92477E+15,,2020-11-19,2024-11-19,American Express
16242,6235,,DEBIT,7.41156E+15,,2022-02-12,2026-02-12,Discover
16243,,90064,CREDIT,2.91947E+15,9664,2022-12-12,2025-12-12,Business
16244,,57765,CREDIT,4.78556E+15,3490,2021-12-05,2024-12-05,Travel
16245,3932,,DEBIT,1.06231E+15,,2022-08-19,2026-08-19,MasterCard
16246,8839,,DEBIT,4.46575E+15,,2023-02-17,2027-02-17,Visa
16247,23321,,DEBIT,9.71475E+15,,2023-04-12,2027-04-12,Visa
16248,17487,,DEBIT,3.09156E+15,,2021-10-17,2025-10-17,Visa
16249,,4198,CREDIT,9.44284E+15,8878,2021-08-11,2024-08-11,Travel
16250,32155,,DEBIT,4.29577E+15,,2022-05-15,2026-05-15,UnionPay
16251,5122,,DEBIT,1.82342E+15,,2021-11-01,2025-11-01,Visa
16252,,15543,CREDIT,1.42638E+15,8325,2023-01-15,2026-01-15,Travel
16253,,91370,CREDIT,9.10813E+15,4121,2022-04-30,2025-04-30,Reward
16254,17735,,DEBIT,8.31399E+15,,2020-10-26,2024-10-26,MasterCard
16255,,46360,CREDIT,2.52579E+15,4708,2022-01-02,2025-01-02,Reward
16256,25243,,DEBIT,6.91212E+15,,2021-03-06,2025-03-06,UnionPay
16257,,80729,CREDIT,5.8136E+15,7378,2021-04-24,2024-04-24,Shopping
16258,30839,,DEBIT,7.61736E+15,,2022-02-04,2026-02-04,Discover
16259,,66864,CREDIT,7.67562E+15,4233,2021-11-17,2024-11-17,Shopping
16260,,40758,CREDIT,3.31992E+15,6224,2021-01-10,2024-01-10,Business
16261,,8508,CREDIT,8.92764E+15,2485,2021-05-23,2024-05-23,Travel
16262,,21408,CREDIT,9.89985E+14,7287,2023-01-19,2026-01-19,Reward
16263,,46891,CREDIT,9.15239E+15,5645,2022-12-17,2025-12-17,Shopping
16264,12237,,DEBIT,8.79291E+15,,2022-04-12,2026-04-12,American Express
16265,21462,,DEBIT,2.86107E+15,,2021-07-30,2025-07-30,American Express
16266,28161,,DEBIT,7.25099E+15,,2021-11-27,2025-11-27,UnionPay
16267,9873,,DEBIT,6.00882E+15,,2020-07-23,2024-07-23,Visa
16268,32344,,DEBIT,5.98563E+15,,2021-09-09,2025-09-09,American Express
16269,6252,,DEBIT,1.67436E+15,,2021-10-27,2025-10-27,American Express
16270,17808,,DEBIT,8.70868E+15,,2021-07-06,2025-07-06,Visa
16271,31999,,DEBIT,3.55899E+15,,2021-04-04,2025-04-04,MasterCard
16272,,39221,CREDIT,8.19929E+15,8341,2022-07-26,2025-07-26,Travel
16273,13707,,DEBIT,8.29489E+15,,2022-07-04,2026-07-04,UnionPay
16274,21059,,DEBIT,4.16041E+14,,2022-02-10,2026-02-10,UnionPay
16275,,57092,CREDIT,6.80613E+15,6918,2023-02-20,2026-02-20,Business
16276,4393,,DEBIT,1.12798E+15,,2022-07-09,2026-07-09,Visa
16277,26370,,DEBIT,1.65111E+15,,2023-04-03,2027-04-03,American Express
16278,,88452,CREDIT,4.38717E+15,8595,2020-07-20,2023-07-20,Shopping
16279,25134,,DEBIT,6.88645E+15,,2021-09-28,2025-09-28,American Express
16280,9554,,DEBIT,2.1361E+14,,2021-05-04,2025-05-04,UnionPay
16281,,51335,CREDIT,1.93897E+15,3675,2023-04-27,2026-04-27,Shopping
16282,14058,,DEBIT,9.24913E+14,,2021-03-14,2025-03-14,UnionPay
16283,,42548,CREDIT,2.86194E+15,7464,2022-04-03,2025-04-03,Reward
16284,,13424,CREDIT,2.09273E+15,7580,2022-05-13,2025-05-13,Travel
16285,33055,,DEBIT,5.21685E+15,,2022-10-17,2026-10-17,MasterCard
16286,10858,,DEBIT,8.41721E+15,,2022-10-14,2026-10-14,American Express
16287,27000,,DEBIT,5.69221E+15,,2021-04-14,2025-04-14,American Express
16288,31465,,DEBIT,3.88508E+15,,2022-08-04,2026-08-04,MasterCard
16289,,94539,CREDIT,4.11656E+15,9471,2021-10-21,2024-10-21,Shopping
16290,,24826,CREDIT,5.67163E+15,9454,2022-04-08,2025-04-08,Shopping
16291,20336,,DEBIT,2.17461E+15,,2023-01-16,2027-01-16,Discover
16292,,71449,CREDIT,4.08397E+14,8208,2022-07-12,2025-07-12,Shopping
16293,7908,,DEBIT,3.51802E+15,,2021-10-09,2025-10-09,Visa
16294,27578,,DEBIT,4.08905E+15,,2023-05-08,2027-05-08,MasterCard
16295,,41491,CREDIT,4.45399E+15,7302,2021-05-19,2024-05-19,Shopping
16296,87,,DEBIT,4.87915E+15,,2022-06-03,2026-06-03,MasterCard
16297,,7832,CREDIT,2.91959E+15,9537,2021-04-01,2024-04-01,Reward
16298,,17269,CREDIT,3.57082E+15,5440,2023-04-17,2026-04-17,Reward
16299,21131,,DEBIT,7.146E+15,,2022-01-11,2026-01-11,Visa
16300,,73913,CREDIT,9.92831E+15,3935,2020-07-06,2023-07-06,Shopping
16301,,66080,CREDIT,3.34018E+15,7367,2022-11-09,2025-11-09,Business
16302,,56859,CREDIT,3.20688E+15,3545,2022-12-05,2025-12-05,Travel
16303,,64170,CREDIT,4.9722E+15,3034,2022-04-11,2025-04-11,Reward
16304,2797,,DEBIT,8.41008E+15,,2022-07-11,2026-07-11,MasterCard
16305,,82364,CREDIT,9.77028E+15,9560,2021-11-22,2024-11-22,Business
16306,,92539,CREDIT,9.04123E+15,5162,2021-11-30,2024-11-30,Business
16307,12550,,DEBIT,9.33759E+15,,2020-12-25,2024-12-25,American Express
16308,21725,,DEBIT,8.06813E+15,,2022-12-04,2026-12-04,MasterCard
16309,,10714,CREDIT,1.7675E+15,3227,2020-12-30,2023-12-30,Reward
16310,,47862,CREDIT,7.4851E+14,2145,2023-04-23,2026-04-23,Travel
16311,30734,,DEBIT,7.0736E+15,,2021-01-30,2025-01-30,American Express
16312,,75658,CREDIT,9.79109E+15,6314,2023-05-16,2026-05-16,Shopping
16313,9044,,DEBIT,4.09855E+15,,2023-02-28,2027-02-28,Visa
16314,22159,,DEBIT,3.02344E+14,,2022-02-28,2026-02-28,Visa
16315,11082,,DEBIT,9.98515E+15,,2020-07-27,2024-07-27,UnionPay
16316,,64514,CREDIT,8.02816E+14,3104,2023-03-10,2026-03-10,Travel
16317,,74143,CREDIT,9.98664E+15,9638,2023-03-17,2026-03-17,Travel
16318,,61609,CREDIT,3.72947E+15,3422,2021-03-27,2024-03-27,Reward
16319,,65184,CREDIT,7.85031E+15,7804,2023-04-13,2026-04-13,Reward
16320,10330,,DEBIT,2.41103E+14,,2021-11-07,2025-11-07,UnionPay
16321,9964,,DEBIT,2.11684E+15,,2021-01-26,2025-01-26,American Express
16322,19628,,DEBIT,7.23045E+15,,2023-03-16,2027-03-16,MasterCard
16323,8952,,DEBIT,5.95228E+15,,2020-09-10,2024-09-10,Visa
16324,6409,,DEBIT,2.52893E+15,,2020-07-31,2024-07-31,Visa
16325,,60085,CREDIT,9.81452E+15,3968,2020-07-08,2023-07-08,Shopping
16326,,64767,CREDIT,3.29846E+14,4321,2022-06-26,2025-06-26,Travel
16327,9478,,DEBIT,7.81474E+14,,2021-09-09,2025-09-09,MasterCard
16328,19085,,DEBIT,1.40358E+15,,2023-06-17,2027-06-17,UnionPay
16329,27179,,DEBIT,8.56421E+13,,2021-12-17,2025-12-17,UnionPay
16330,,21830,CREDIT,8.21719E+15,4720,2021-05-21,2024-05-21,Travel
16331,,42040,CREDIT,1.29342E+15,2181,2022-07-29,2025-07-29,Reward
16332,,16290,CREDIT,7.64338E+15,4168,2021-03-15,2024-03-15,Business
16333,,7958,CREDIT,9.94326E+15,9376,2021-07-24,2024-07-24,Travel
16334,16641,,DEBIT,5.5503E+15,,2021-12-18,2025-12-18,MasterCard
16335,16894,,DEBIT,5.47265E+15,,2023-06-13,2027-06-13,Visa
16336,,35215,CREDIT,5.72358E+15,2261,2022-05-13,2025-05-13,Reward
16337,,87577,CREDIT,7.46438E+15,4806,2021-01-29,2024-01-29,Shopping
16338,3925,,DEBIT,7.79488E+15,,2023-04-21,2027-04-21,Discover
16339,,92928,CREDIT,8.13597E+15,3943,2022-05-19,2025-05-19,Business
16340,,39605,CREDIT,7.07394E+15,4417,2022-09-07,2025-09-07,Shopping
16341,25674,,DEBIT,1.55865E+15,,2021-11-08,2025-11-08,Visa
16342,16914,,DEBIT,2.23637E+15,,2021-01-21,2025-01-21,Visa
16343,,57221,CREDIT,8.39907E+14,5390,2021-09-04,2024-09-04,Travel
16344,,70638,CREDIT,9.25244E+15,3000,2021-02-19,2024-02-19,Reward
16345,,27298,CREDIT,4.81022E+15,3847,2022-01-14,2025-01-14,Reward
16346,25376,,DEBIT,2.28092E+15,,2022-03-17,2026-03-17,American Express
16347,,70238,CREDIT,3.03503E+15,3421,2020-08-27,2023-08-27,Business
16348,,9797,CREDIT,9.16419E+14,5183,2021-01-27,2024-01-27,Travel
16349,,34628,CREDIT,1.43787E+15,8936,2022-08-16,2025-08-16,Business
16350,,94556,CREDIT,3.11049E+15,3775,2021-02-08,2024-02-08,Shopping
16351,23605,,DEBIT,5.30679E+15,,2021-01-03,2025-01-03,MasterCard
16352,14125,,DEBIT,5.76722E+15,,2022-05-14,2026-05-14,Discover
16353,,87528,CREDIT,8.21018E+14,4035,2023-04-03,2026-04-03,Business
16354,,8620,CREDIT,5.35136E+15,4098,2020-07-06,2023-07-06,Business
16355,23971,,DEBIT,9.54776E+15,,2022-02-03,2026-02-03,Visa
16356,15942,,DEBIT,3.40152E+14,,2022-04-23,2026-04-23,Discover
16357,,33765,CREDIT,8.05233E+15,3910,2023-03-09,2026-03-09,Travel
16358,1506,,DEBIT,4.56472E+15,,2023-05-24,2027-05-24,MasterCard
16359,,939,CREDIT,9.5032E+15,6023,2023-05-28,2026-05-28,Business
16360,,46768,CREDIT,5.85638E+15,8620,2022-08-28,2025-08-28,Shopping
16361,267,,DEBIT,3.46658E+15,,2020-07-29,2024-07-29,MasterCard
16362,8973,,DEBIT,1.32918E+14,,2023-01-08,2027-01-08,American Express
16363,,66801,CREDIT,1.17509E+15,9180,2022-09-25,2025-09-25,Business
16364,26264,,DEBIT,8.33329E+15,,2021-01-05,2025-01-05,UnionPay
16365,13035,,DEBIT,8.12247E+15,,2022-05-04,2026-05-04,MasterCard
16366,26383,,DEBIT,4.7253E+15,,2020-08-10,2024-08-10,American Express
16367,,64625,CREDIT,6.65603E+15,8304,2021-01-11,2024-01-11,Shopping
16368,32648,,DEBIT,3.8476E+15,,2023-03-19,2027-03-19,UnionPay
16369,17272,,DEBIT,7.21334E+15,,2021-09-23,2025-09-23,Discover
16370,,88833,CREDIT,8.24764E+15,9305,2021-07-04,2024-07-04,Travel
16371,,27963,CREDIT,5.49716E+14,4503,2022-09-18,2025-09-18,Reward
16372,3201,,DEBIT,6.62262E+15,,2020-11-26,2024-11-26,MasterCard
16373,,82852,CREDIT,3.6352E+14,3953,2020-11-26,2023-11-26,Travel
16374,,26567,CREDIT,4.53227E+15,5009,2021-04-15,2024-04-15,Business
16375,,56650,CREDIT,1.09047E+15,2802,2022-08-03,2025-08-03,Business
16376,,15075,CREDIT,8.38486E+15,7383,2023-02-12,2026-02-12,Travel
16377,,98247,CREDIT,4.84895E+15,7045,2020-12-28,2023-12-28,Business
16378,32069,,DEBIT,9.07638E+15,,2022-06-18,2026-06-18,UnionPay
16379,,5282,CREDIT,5.6472E+15,5369,2021-02-15,2024-02-15,Business
16380,30654,,DEBIT,7.03999E+15,,2022-03-26,2026-03-26,Discover
16381,,57223,CREDIT,5.93646E+13,2232,2023-05-26,2026-05-26,Travel
16382,16669,,DEBIT,9.02018E+15,,2023-04-02,2027-04-02,Visa
16383,23284,,DEBIT,1.32701E+15,,2020-07-28,2024-07-28,American Express
16384,,58342,CREDIT,8.67619E+15,3682,2022-07-18,2025-07-18,Reward
16385,1778,,DEBIT,5.47765E+15,,2021-02-27,2025-02-27,American Express
16386,,92101,CREDIT,9.40903E+15,5314,2023-02-17,2026-02-17,Business
16387,19632,,DEBIT,5.02838E+15,,2023-04-05,2027-04-05,Visa
16388,,12577,CREDIT,1.00521E+15,6044,2021-10-24,2024-10-24,Shopping
16389,17367,,DEBIT,8.85865E+15,,2022-04-07,2026-04-07,American Express
16390,23646,,DEBIT,9.16853E+15,,2022-10-16,2026-10-16,UnionPay
16391,6004,,DEBIT,9.1118E+15,,2022-06-03,2026-06-03,Visa
16392,30706,,DEBIT,3.70264E+15,,2023-03-21,2027-03-21,UnionPay
16393,,83089,CREDIT,8.15726E+15,5048,2023-01-06,2026-01-06,Shopping
16394,,49252,CREDIT,6.15366E+15,4851,2022-03-27,2025-03-27,Shopping
16395,15863,,DEBIT,5.88296E+15,,2020-08-27,2024-08-27,Discover
16396,16537,,DEBIT,3.52606E+15,,2022-08-08,2026-08-08,American Express
16397,6173,,DEBIT,9.268E+15,,2021-02-01,2025-02-01,Visa
16398,,76931,CREDIT,3.68586E+15,9811,2021-11-11,2024-11-11,Business
16399,,85531,CREDIT,8.28318E+15,9479,2021-06-27,2024-06-27,Shopping
16400,,23085,CREDIT,8.09799E+13,6634,2023-05-14,2026-05-14,Travel
16401,23552,,DEBIT,8.71374E+15,,2020-12-18,2024-12-18,American Express
16402,,8844,CREDIT,4.05055E+15,3266,2021-01-08,2024-01-08,Business
16403,,48794,CREDIT,6.79188E+13,6791,2020-07-18,2023-07-18,Travel
16404,,55788,CREDIT,9.71252E+15,9042,2020-07-03,2023-07-03,Business
16405,,99083,CREDIT,6.32989E+15,6081,2020-12-17,2023-12-17,Travel
16406,,28607,CREDIT,8.86882E+15,2417,2021-11-28,2024-11-28,Shopping
16407,15184,,DEBIT,6.84131E+15,,2020-09-11,2024-09-11,UnionPay
16408,32432,,DEBIT,1.74577E+15,,2022-08-21,2026-08-21,American Express
16409,,25469,CREDIT,2.62523E+15,8695,2022-08-07,2025-08-07,Shopping
16410,,22449,CREDIT,7.73194E+15,3985,2021-03-23,2024-03-23,Shopping
16411,,52318,CREDIT,5.41607E+15,3695,2023-05-02,2026-05-02,Reward
16412,,18417,CREDIT,1.75404E+15,2769,2022-10-10,2025-10-10,Shopping
16413,,38154,CREDIT,1.86535E+15,8810,2020-11-19,2023-11-19,Reward
16414,,44688,CREDIT,4.17542E+15,5217,2022-02-28,2025-02-28,Shopping
16415,,93943,CREDIT,5.12019E+15,7120,2020-10-25,2023-10-25,Business
16416,30600,,DEBIT,9.9298E+15,,2020-08-18,2024-08-18,Visa
16417,26288,,DEBIT,9.6172E+15,,2021-01-16,2025-01-16,UnionPay
16418,,49738,CREDIT,4.71818E+15,9194,2022-09-04,2025-09-04,Travel
16419,,70071,CREDIT,5.50573E+15,7754,2021-03-23,2024-03-23,Shopping
16420,,18034,CREDIT,4.98401E+15,8751,2021-12-20,2024-12-20,Business
16421,,67455,CREDIT,7.19811E+15,5019,2023-02-10,2026-02-10,Reward
16422,13808,,DEBIT,5.24808E+15,,2021-04-30,2025-04-30,Visa
16423,,16351,CREDIT,6.42276E+15,7427,2022-07-14,2025-07-14,Shopping
16424,13104,,DEBIT,8.59474E+15,,2022-10-18,2026-10-18,UnionPay
16425,13006,,DEBIT,6.95113E+15,,2022-11-29,2026-11-29,American Express
16426,28473,,DEBIT,9.18152E+15,,2022-07-16,2026-07-16,Discover
16427,,65847,CREDIT,5.32756E+15,4022,2022-11-26,2025-11-26,Shopping
16428,26840,,DEBIT,7.61673E+15,,2023-01-24,2027-01-24,Discover
16429,23971,,DEBIT,4.39485E+15,,2020-06-30,2024-06-30,Visa
16430,14269,,DEBIT,6.30722E+15,,2020-09-23,2024-09-23,American Express
16431,,64991,CREDIT,2.83767E+15,5889,2021-11-14,2024-11-14,Reward
16432,,77253,CREDIT,9.31706E+15,7258,2020-07-15,2023-07-15,Reward
16433,20518,,DEBIT,9.20623E+15,,2021-08-16,2025-08-16,MasterCard
16434,21577,,DEBIT,7.0181E+15,,2022-11-24,2026-11-24,MasterCard
16435,,10252,CREDIT,3.27199E+15,3662,2021-04-12,2024-04-12,Shopping
16436,,63735,CREDIT,8.06573E+14,2422,2022-11-04,2025-11-04,Reward
16437,,57767,CREDIT,3.64349E+15,7581,2022-04-04,2025-04-04,Travel
16438,31003,,DEBIT,7.38293E+15,,2020-11-18,2024-11-18,UnionPay
16439,27800,,DEBIT,1.4504E+15,,2021-01-17,2025-01-17,UnionPay
16440,8122,,DEBIT,3.21802E+15,,2021-07-01,2025-07-01,UnionPay
16441,8712,,DEBIT,8.22896E+15,,2022-10-14,2026-10-14,MasterCard
16442,,97057,CREDIT,3.5715E+15,7881,2020-07-04,2023-07-04,Reward
16443,18420,,DEBIT,9.85061E+15,,2021-04-28,2025-04-28,American Express
16444,27060,,DEBIT,8.12886E+15,,2022-11-07,2026-11-07,American Express
16445,,19512,CREDIT,1.8261E+15,6464,2020-10-14,2023-10-14,Reward
16446,30246,,DEBIT,9.14065E+15,,2020-07-28,2024-07-28,Visa
16447,6401,,DEBIT,4.51809E+15,,2023-04-13,2027-04-13,UnionPay
16448,,33340,CREDIT,3.72356E+15,2425,2022-10-29,2025-10-29,Travel
16449,,12909,CREDIT,6.29533E+15,8704,2023-06-10,2026-06-10,Business
16450,32964,,DEBIT,7.07611E+14,,2022-05-24,2026-05-24,MasterCard
16451,8880,,DEBIT,9.83659E+15,,2020-08-18,2024-08-18,American Express
16452,,43370,CREDIT,4.87001E+14,6952,2023-03-06,2026-03-06,Business
16453,23178,,DEBIT,7.14056E+15,,2022-01-27,2026-01-27,American Express
16454,,90332,CREDIT,9.70204E+15,7536,2020-07-01,2023-07-01,Travel
16455,,21467,CREDIT,5.29355E+15,4409,2021-10-02,2024-10-02,Business
16456,25148,,DEBIT,2.63038E+15,,2022-03-06,2026-03-06,MasterCard
16457,,67951,CREDIT,5.20778E+15,6258,2022-05-03,2025-05-03,Reward
16458,,12124,CREDIT,2.83837E+15,5581,2021-11-07,2024-11-07,Travel
16459,,15962,CREDIT,6.80549E+15,5268,2022-01-11,2025-01-11,Business
16460,759,,DEBIT,6.07263E+15,,2020-11-19,2024-11-19,MasterCard
16461,31739,,DEBIT,7.90758E+15,,2022-03-28,2026-03-28,Visa
16462,18658,,DEBIT,6.08978E+15,,2021-03-11,2025-03-11,Discover
16463,,66927,CREDIT,7.37508E+15,4177,2021-07-26,2024-07-26,Business
16464,,32561,CREDIT,7.64852E+15,9821,2021-08-03,2024-08-03,Travel
16465,12709,,DEBIT,3.56868E+15,,2020-09-06,2024-09-06,Discover
16466,,16753,CREDIT,1.25163E+15,4045,2022-07-15,2025-07-15,Reward
16467,,61431,CREDIT,8.20442E+15,7772,2023-05-14,2026-05-14,Business
16468,29981,,DEBIT,3.10167E+15,,2022-03-07,2026-03-07,Discover
16469,12477,,DEBIT,4.95503E+15,,2020-09-04,2024-09-04,Visa
16470,,15794,CREDIT,5.52422E+14,2516,2022-06-12,2025-06-12,Travel
16471,2572,,DEBIT,3.52811E+15,,2021-03-17,2025-03-17,American Express
16472,,68438,CREDIT,9.7903E+15,6006,2022-04-25,2025-04-25,Reward
16473,,61043,CREDIT,1.28669E+15,8384,2022-02-23,2025-02-23,Shopping
16474,,22144,CREDIT,2.77664E+15,6669,2023-06-18,2026-06-18,Shopping
16475,,64180,CREDIT,3.05634E+15,6690,2021-07-28,2024-07-28,Travel
16476,,71043,CREDIT,2.30857E+15,3997,2021-10-17,2024-10-17,Business
16477,14477,,DEBIT,2.90792E+15,,2023-03-25,2027-03-25,UnionPay
16478,12412,,DEBIT,4.65234E+14,,2021-06-07,2025-06-07,Discover
16479,6108,,DEBIT,6.1402E+15,,2021-01-24,2025-01-24,UnionPay
16480,,34932,CREDIT,1.01931E+15,5517,2021-09-21,2024-09-21,Reward
16481,14078,,DEBIT,5.37181E+15,,2022-05-19,2026-05-19,Discover
16482,28217,,DEBIT,9.19599E+15,,2023-05-21,2027-05-21,Visa
16483,20306,,DEBIT,7.1145E+15,,2021-03-16,2025-03-16,MasterCard
16484,21582,,DEBIT,5.74622E+15,,2021-06-17,2025-06-17,MasterCard
16485,24400,,DEBIT,2.96967E+15,,2022-05-15,2026-05-15,MasterCard
16486,,13834,CREDIT,3.83633E+15,3494,2022-10-27,2025-10-27,Business
16487,19234,,DEBIT,3.86022E+15,,2021-01-12,2025-01-12,American Express
16488,,54590,CREDIT,5.06206E+15,5231,2020-07-22,2023-07-22,Travel
16489,,21179,CREDIT,6.61404E+15,3444,2023-03-17,2026-03-17,Travel
16490,,50162,CREDIT,6.02602E+15,2290,2023-01-26,2026-01-26,Travel
16491,31943,,DEBIT,5.32378E+14,,2021-05-27,2025-05-27,American Express
16492,7243,,DEBIT,8.84064E+15,,2022-12-05,2026-12-05,Discover
16493,3905,,DEBIT,5.04797E+15,,2021-07-17,2025-07-17,MasterCard
16494,14763,,DEBIT,3.9618E+14,,2021-03-15,2025-03-15,UnionPay
16495,,4105,CREDIT,9.48272E+15,2952,2022-08-20,2025-08-20,Shopping
16496,,24027,CREDIT,4.89593E+15,3820,2021-05-23,2024-05-23,Travel
16497,13249,,DEBIT,5.80749E+15,,2021-07-27,2025-07-27,UnionPay
16498,,45116,CREDIT,8.03584E+15,4810,2021-02-11,2024-02-11,Travel
16499,,44649,CREDIT,7.60045E+15,2858,2021-05-22,2024-05-22,Business
16500,21295,,DEBIT,6.86944E+15,,2022-01-22,2026-01-22,UnionPay
16501,,35174,CREDIT,6.39907E+15,2202,2021-08-24,2024-08-24,Reward
16502,9810,,DEBIT,1.30546E+15,,2022-11-07,2026-11-07,MasterCard
16503,,37184,CREDIT,8.09837E+15,4759,2020-10-07,2023-10-07,Business
16504,19596,,DEBIT,3.79143E+15,,2023-05-21,2027-05-21,UnionPay
16505,,36936,CREDIT,6.09723E+15,9631,2023-04-26,2026-04-26,Reward
16506,,87057,CREDIT,7.82193E+15,2376,2022-05-27,2025-05-27,Business
16507,,73303,CREDIT,7.54763E+14,2505,2021-03-28,2024-03-28,Business
16508,3708,,DEBIT,9.35687E+15,,2022-05-22,2026-05-22,Discover
16509,14730,,DEBIT,8.83742E+15,,2022-09-22,2026-09-22,UnionPay
16510,,18817,CREDIT,5.66023E+15,3153,2022-02-28,2025-02-28,Business
16511,,2315,CREDIT,3.26661E+15,9345,2020-06-27,2023-06-27,Shopping
16512,20600,,DEBIT,1.24745E+15,,2022-05-20,2026-05-20,UnionPay
16513,,404,CREDIT,7.4288E+15,3166,2022-08-10,2025-08-10,Business
16514,17347,,DEBIT,2.56421E+15,,2020-07-26,2024-07-26,UnionPay
16515,10291,,DEBIT,9.03782E+15,,2022-09-09,2026-09-09,UnionPay
16516,5016,,DEBIT,9.98642E+15,,2020-10-21,2024-10-21,American Express
16517,29772,,DEBIT,3.80266E+14,,2021-03-11,2025-03-11,American Express
16518,,76116,CREDIT,8.12956E+15,5256,2021-06-13,2024-06-13,Reward
16519,,99967,CREDIT,1.11031E+15,2803,2020-08-21,2023-08-21,Travel
16520,,9946,CREDIT,3.19028E+15,9096,2021-01-06,2024-01-06,Shopping
16521,19269,,DEBIT,3.93653E+15,,2023-05-14,2027-05-14,UnionPay
16522,25658,,DEBIT,7.35722E+15,,2023-03-09,2027-03-09,American Express
16523,,12555,CREDIT,3.34918E+15,9038,2020-11-13,2023-11-13,Business
16524,18962,,DEBIT,3.0232E+15,,2022-02-02,2026-02-02,American Express
16525,,87556,CREDIT,8.0375E+15,2226,2020-08-23,2023-08-23,Reward
16526,,60617,CREDIT,6.63065E+14,4797,2021-04-09,2024-04-09,Business
16527,6303,,DEBIT,7.26159E+15,,2020-07-09,2024-07-09,American Express
16528,1433,,DEBIT,2.26941E+15,,2021-12-18,2025-12-18,Discover
16529,,47153,CREDIT,4.87403E+15,8038,2023-03-19,2026-03-19,Business
16530,,98977,CREDIT,5.02321E+15,7744,2021-05-20,2024-05-20,Shopping
16531,,54268,CREDIT,6.00671E+15,3974,2020-12-13,2023-12-13,Reward
16532,,81321,CREDIT,7.49513E+14,6317,2020-07-30,2023-07-30,Travel
16533,6307,,DEBIT,5.28028E+15,,2023-02-17,2027-02-17,UnionPay
16534,,72369,CREDIT,5.02427E+14,2433,2022-06-03,2025-06-03,Shopping
16535,14446,,DEBIT,5.20574E+15,,2020-09-09,2024-09-09,MasterCard
16536,,73733,CREDIT,5.82737E+15,4884,2022-11-26,2025-11-26,Shopping
16537,,23811,CREDIT,4.87141E+15,3350,2021-10-21,2024-10-21,Shopping
16538,30795,,DEBIT,6.38319E+15,,2020-09-08,2024-09-08,Discover
16539,,66938,CREDIT,9.92885E+15,6825,2021-05-17,2024-05-17,Travel
16540,1652,,DEBIT,7.81723E+15,,2023-03-23,2027-03-23,MasterCard
16541,,19118,CREDIT,2.30426E+15,2684,2020-10-02,2023-10-02,Shopping
16542,,54334,CREDIT,4.20821E+15,4542,2021-12-18,2024-12-18,Reward
16543,,95479,CREDIT,4.51634E+15,2964,2021-02-24,2024-02-24,Travel
16544,,80124,CREDIT,5.38043E+15,3882,2021-11-28,2024-11-28,Travel
16545,,56017,CREDIT,9.25613E+15,4610,2021-08-21,2024-08-21,Travel
16546,,95559,CREDIT,5.14066E+15,8813,2020-07-24,2023-07-24,Shopping
16547,,12372,CREDIT,2.40486E+15,7224,2020-09-27,2023-09-27,Reward
16548,,96227,CREDIT,2.47996E+15,3097,2022-04-18,2025-04-18,Business
16549,,6397,CREDIT,1.00528E+15,2883,2022-03-25,2025-03-25,Reward
16550,30619,,DEBIT,7.06986E+15,,2023-04-20,2027-04-20,Discover
16551,,72359,CREDIT,9.53259E+15,2794,2021-01-24,2024-01-24,Reward
16552,24932,,DEBIT,9.05533E+15,,2022-06-13,2026-06-13,Visa
16553,,11578,CREDIT,6.00396E+15,6267,2021-09-04,2024-09-04,Shopping
16554,14231,,DEBIT,5.18607E+15,,2020-12-09,2024-12-09,UnionPay
16555,1960,,DEBIT,5.06359E+15,,2021-03-21,2025-03-21,UnionPay
16556,20200,,DEBIT,7.18118E+15,,2022-03-04,2026-03-04,Visa
16557,26800,,DEBIT,7.91764E+14,,2021-03-24,2025-03-24,UnionPay
16558,,52354,CREDIT,5.65353E+14,3202,2022-02-25,2025-02-25,Business
16559,18905,,DEBIT,6.1753E+15,,2021-08-03,2025-08-03,Visa
16560,8732,,DEBIT,4.67054E+15,,2020-11-05,2024-11-05,Visa
16561,26295,,DEBIT,2.31447E+15,,2020-10-08,2024-10-08,Visa
16562,,49992,CREDIT,3.36755E+15,8626,2022-10-21,2025-10-21,Shopping
16563,,31976,CREDIT,9.01884E+15,5923,2021-03-21,2024-03-21,Reward
16564,,68249,CREDIT,6.04239E+15,8118,2021-03-09,2024-03-09,Shopping
16565,,87911,CREDIT,3.16179E+15,6843,2021-04-29,2024-04-29,Shopping
16566,5671,,DEBIT,8.27725E+15,,2020-08-15,2024-08-15,American Express
16567,,9542,CREDIT,8.76337E+15,4822,2021-08-23,2024-08-23,Shopping
16568,,86824,CREDIT,1.61817E+15,8813,2023-05-16,2026-05-16,Shopping
16569,,26826,CREDIT,6.86379E+15,7997,2022-12-10,2025-12-10,Reward
16570,16463,,DEBIT,8.23192E+15,,2020-10-16,2024-10-16,Discover
16571,,79872,CREDIT,7.10486E+15,9427,2022-09-25,2025-09-25,Shopping
16572,4714,,DEBIT,9.39013E+13,,2022-05-14,2026-05-14,Discover
16573,16766,,DEBIT,8.26202E+15,,2022-07-11,2026-07-11,Visa
16574,3540,,DEBIT,3.44578E+15,,2021-01-12,2025-01-12,UnionPay
