28937,3518,Audrey Mullins,2018-03-17,275.71,8
12720,3519,Ashley Neal,2023-06-08,747.6,22
5319,3521,William Moreno,2022-07-21,58.67,11
16573,3522,Meredith Miller,2022-10-30,342.53,6
2903,3523,Megan Hunter,2018-03-05,233.43,20
22232,3524,Judith Davis,2022-10-03,755.31,37
20372,3525,Shelley Allen,2020-10-30,418.83,31
10138,3526,Shari Rocha,2018-06-26,721.49,31
10285,3527,Gregory Sanchez,2019-12-25,363.17,39
28172,3528,Traci Ford,2018-08-17,535.67,27
9962,3529,Ashley George,2022-11-16,372.09,5
11546,3530,Michael Bell,2021-12-28,891.95,37
3940,3531,Leah Scott,2021-11-28,759.12,19
5215,3532,Amy Gamble,2022-02-13,386.91,6
2507,3533,Sherry Lee,2019-03-05,624.78,17
25245,3534,Walter Harris,2023-04-04,266.69,23
15125,3535,Jordan Cox,2022-05-08,139.07,4
19811,3536,Lauren Castillo,2022-07-28,367.67,36
13459,3537,Michael Dalton,2019-03-19,114.98,10
5693,3538,Ashley Lopez,2023-01-21,250.81,37
2938,3539,Michael Gonzalez,2022-01-05,507.99,6
13824,3541,Christopher Robinson,2019-08-07,263.78,26
28188,3542,Elaine Stout,2021-01-14,651.43,24
17432,3543,Erika Washington,2019-05-19,569.57,13
22061,3544,Allison Rodriguez,2020-03-28,433.37,40
9716,3545,Samuel Collier,2019-11-10,804.15,24
5732,3546,Crystal Lewis,2019-04-01,372,39
29179,3547,Cassandra Wilson,2019-05-17,440.72,13
21761,3548,Melissa Nelson,2018-07-18,301.76,20
5931,3549,Donald Everett,2020-05-10,724.88,7
28072,3550,Brittany Cruz,2019-07-09,340.42,7
23755,3551,Jack Rosario,2020-02-10,254.31,12
25501,3552,David Woods,2019-08-24,928.45,35
13890,3553,Raymond Woods,2018-04-26,722.96,12
21418,3554,Bobby Booker,2020-05-09,884.44,25
15738,3555,Jesse Park,2019-03-30,640.59,24
24779,3556,Michael Aguilar,2023-01-10,647.92,14
3145,3557,Steven Butler,2021-01-27,640.5,26
14725,3558,Christopher Daniel,2019-08-02,933.38,13
15533,3559,Johnny Hall,2019-03-28,757.36,3
144,3561,Jennifer Espinoza,2020-09-29,279.85,38
25167,3562,Angie Allen,2022-09-03,603.27,14
12441,3563,Scott Maldonado,2018-04-20,75.46,33
32028,3564,Kathryn Davis,2022-06-09,141.21,16
29692,3565,Patricia Phillips,2021-02-04,645.65,28
6782,3566,Jessica Hopkins,2019-03-10,457.64,23
25886,3567,Jennifer Figueroa,2021-08-29,161.54,28
11396,3568,Christina Rice,2018-02-24,251.85,11
24279,3569,Michael Brooks,2022-02-01,5.57,13
16961,3570,David Hanson,2019-08-22,577.56,7
27859,3571,Andrew Harris,2020-06-17,17.71,6
16614,3572,Erin Sandoval,2019-08-16,186.48,37
29574,3573,Sherry Mueller,2020-11-05,486.79,31
9101,3574,Elizabeth Holloway,2018-03-03,431.55,7
24364,3575,Daniel Lee,2021-07-27,19.21,10
19492,3576,David George,2022-04-04,568.23,13
4739,3577,Garrett Murphy,2021-01-03,167.05,9
18772,3578,Robert Good,2021-12-23,652.27,15
20647,3579,Taylor Nelson,2021-09-30,708.12,28
20503,3581,Patricia Soto,2018-08-09,182.03,6
25775,3582,Brandon Hendrix,2019-03-29,630.11,31
12367,3583,Brandon Wise,2018-03-17,503.15,33
31563,3584,Karl Dougherty,2021-08-05,472.51,2
29975,3585,Danielle Michael,2018-05-27,640.05,12
18578,3586,Jessica Ramsey,2021-03-29,676.5,26
7059,3587,Steven Simmons,2018-11-16,538.17,36
6533,3588,Angela Schultz,2020-06-30,335.08,15
11785,3589,Michelle Henderson,2022-12-18,806.94,39
25936,3590,Cheryl Hall,2021-08-17,177.18,24
23414,3591,Dr. Kelly Rhodes,2020-04-28,208.63,38
13626,3592,Dawn Medina,2021-02-18,498.31,1
5305,3593,Eric Hatfield,2019-08-19,656.26,10
7603,3594,Calvin French,2020-12-29,718.75,23
110,3595,Deborah Reese,2021-09-30,374.64,6
8211,3596,James Herrera,2023-05-26,135.97,39
2262,3597,Joshua Huff,2021-02-28,386.01,34
28728,3598,Mariah Gutierrez,2019-07-26,470.3,10
19711,3599,William Lane,2020-12-05,445.59,26
5761,3601,Erin Henderson,2020-07-01,103.36,23
8905,3602,Shaun Greene,2018-06-09,487.87,6
2943,3603,Jeffrey Whitaker,2018-10-12,414.25,33
29361,3604,Megan Brennan,2021-11-03,29.32,18
23131,3605,Michelle Barrett,2018-12-23,906.27,37
29370,3606,Danielle Weber,2021-10-28,505.52,20
1560,3607,Stephen Burns,2022-12-28,743.3,18
10571,3608,Michelle Smith,2019-04-22,7.17,4
6547,3609,Travis Brown,2018-09-23,736.54,20
25453,3610,Holly Thomas,2023-05-25,514.94,12
8376,3611,Jeremy Garcia,2019-01-07,740.95,25
19728,3612,Christine Wood,2018-04-26,432.97,23
31391,3613,Jennifer Shelton,2021-11-15,409.15,4
25525,3614,Mr. Todd Sosa,2022-11-02,741.64,20
517,3615,Glenn Guzman,2019-11-29,462.79,14
20795,3616,Nancy Adams,2020-05-19,977.24,23
1928,3617,Zachary Campbell,2020-06-30,724.25,32
15701,3618,Jacob Ayers,2018-09-05,464.06,36
28797,3619,Tammy Barnes,2022-04-20,559.53,27
30841,3621,Adam Brown,2018-10-24,652.55,10
31864,3622,Joseph Moore,2023-05-13,64.45,2
6889,3623,Jennifer Morton,2018-12-09,218.96,8
20620,3624,Mrs. Rhonda Brown DDS,2023-02-06,825.39,17
4727,3625,John Jones,2022-01-17,393.22,14
20310,3626,Derrick Escobar,2022-07-13,346.31,31
23007,3627,Dr. Kyle Brennan,2020-09-28,845.72,13
7838,3628,Erin Rodriguez,2023-06-13,458.49,37
12951,3629,Brian Love,2019-10-11,60.2,35
16170,3630,Sandra James,2019-05-05,591.81,38
16536,3631,Jason Carson,2023-01-12,625.91,20
5309,3632,Bryan Salazar,2021-03-24,483.49,7
5929,3633,Christopher Marshall,2018-12-21,995.64,19
21934,3634,Ronald Bennett,2019-08-18,487.63,26
3303,3635,Jonathan Garcia,2021-05-13,466.78,7
24133,3636,Kathryn Zamora,2023-01-20,717.31,36
7258,3637,John Carroll,2023-04-24,712.35,27
12202,3638,Kathryn Thomas,2021-03-11,249.25,33
28954,3639,Doris Forbes,2023-03-03,633.13,2
2190,3641,Heidi Perez,2023-01-04,136.21,31
22147,3642,Gregory Brooks,2019-05-05,135.03,8
20670,3643,Gavin Mcneil,2023-03-04,20.46,30
4927,3644,Rachel Wolfe,2018-09-10,115.59,35
253,3645,Kenneth Ingram,2019-01-08,227.23,24
942,3646,Amanda Burton,2020-09-06,687.67,36
17849,3647,Albert Anderson,2023-05-24,854.67,17
24623,3648,Andrew Owen,2019-12-23,272.74,40
31610,3649,Holly Fox,2018-01-17,502.1,1
11407,3650,Shelby Brown,2019-09-24,827.67,7
1877,3651,Lindsey Jones,2019-11-27,462.89,16
25746,3652,Kaitlin Christian,2021-10-02,973.02,21
33009,3653,Sarah Jackson,2018-05-04,118.65,38
30186,3654,Eric Olsen,2019-06-22,475.04,19
10921,3655,Dawn Mayo,2019-12-05,502.41,25
831,3656,Ashley Gregory,2019-11-15,617.05,10
12855,3657,Jeffrey Flores,2022-04-04,13.93,12
10778,3658,Leslie Kelley,2018-09-25,26.7,24
9004,3659,James Gomez,2018-09-07,69.49,30
169,3661,Barbara Williams,2022-06-04,93.47,13
15001,3662,Chelsea Perez,2022-10-17,182.84,28
4903,3663,Sandra Martinez,2018-10-14,450.94,6
29401,3664,David Murillo,2019-09-12,848.9,33
3709,3665,Michael Mathis,2019-09-18,689.71,21
5777,3666,Christopher Baker,2022-06-04,411.54,29
9865,3667,Zachary Rodriguez,2020-03-15,715.49,34
1938,3668,Jose Sullivan,2020-10-25,124.91,2
9237,3669,Elizabeth Schwartz,2023-01-13,262.09,10
21696,3670,Kevin Reynolds,2018-05-07,611.89,17
10296,3671,Jill Bennett,2022-07-06,913.3,23
7525,3672,Kristen Davis,2018-12-01,752.09,37
7703,3673,James Herring,2018-09-15,192.07,36
32541,3674,Brian Stewart,2023-06-06,556.01,20
9543,3675,Brian White,2018-01-13,150.36,13
22059,3676,Shawna Barnes,2021-12-19,130.44,31
5009,3677,Cheryl Carr,2021-04-23,765.83,9
345,3678,Shannon Martinez,2018-09-22,270.35,18
28412,3679,Haley Rivera,2019-05-11,197.5,29
1354,3681,William White,2020-06-26,747.97,9
8686,3682,Shawn Todd,2021-03-10,72.25,40
17020,3683,Deborah Anderson,2023-02-06,528.31,11
19710,3684,Olivia Navarro,2023-04-19,233.79,32
9981,3685,Gabriel Smith,2022-06-10,420.57,1
12850,3686,Andrew Miller,2021-09-19,500.62,21
8333,3687,Jason Potter,2018-12-19,135.67,17
28644,3688,David Ewing,2019-06-21,401.67,7
2166,3689,Haley Vasquez,2022-07-26,440.04,14
5531,3690,Cynthia Smith,2023-02-26,751.75,25
13218,3691,Heather Allison,2020-08-09,914.1,17
30018,3692,Laura Petty,2021-12-20,232.82,25
24287,3693,Albert Johns,2022-08-19,564.86,12
3355,3694,Steven Hall,2022-07-24,575.83,2
12525,3695,Daniel Graves,2021-04-08,785.33,39
23082,3696,James Mckinney,2021-11-12,20.11,38
17550,3697,Adam Hartman,2022-10-20,224.61,34
5988,3698,Christopher Morales,2022-11-30,289.81,11
936,3699,Andrew Ruiz,2023-04-18,798.01,3
16651,3701,Amanda Alexander,2018-11-09,877.48,27
18447,3702,Mark Thomas,2019-07-29,668.13,4
19219,3703,Michael Rhodes,2022-11-14,39.43,5
12849,3704,Bryan Barr MD,2018-06-03,1004.79,9
273,3705,William Williams,2018-05-23,677.22,33
13888,3706,Linda Zhang,2019-11-02,496.49,5
30291,3707,Marcus Miles,2019-02-05,53.12,12
27304,3708,Rebecca Ford,2021-08-19,2.45,11
29710,3709,Melissa Fox,2021-12-01,520.28,24
10065,3710,Dean Perez,2018-01-25,17.12,22
19511,3711,Alyssa Christian,2023-03-12,518.09,36
27847,3712,Stephen Richmond,2022-06-17,624.81,28
20679,3713,Mr. Michael Deleon,2020-05-21,759.13,17
14998,3714,Mary Miller,2023-01-12,385.75,35
31202,3715,Jessica Miles,2023-03-02,354.1,29
9577,3716,Adam Mendez Jr.,2022-04-06,465,11
8479,3717,Haley Campbell,2019-01-01,741.39,40
33323,3718,Joshua Lopez,2022-01-17,603.42,38
20596,3719,Tammy Williamson,2018-10-08,543.75,39
29702,3721,Michael Mills,2018-12-20,52,11
21008,3722,Nicholas Rodriguez,2021-09-14,320.79,26
12644,3723,Adam Alexander,2021-02-10,1111.56,19
4294,3724,Willie Brown,2019-10-03,13.27,33
21701,3725,Kimberly Jones,2019-05-09,381.32,26
22715,3726,Cynthia Huffman,2020-04-20,148.72,29
28268,3727,Mr. Michael Ray DDS,2018-04-03,513.53,13
26744,3728,Tammy Martinez,2020-02-15,282.08,23
1528,3729,Jeanette Price,2018-03-05,361.23,26
8583,3730,Katherine Hurley,2022-09-19,768.79,39
517,3731,Glenn Guzman,2019-07-26,172.97,17
16200,3732,Jessica Rivera,2019-03-27,110.66,6
24001,3733,Amanda Farmer,2020-06-05,210.17,7
1147,3734,Kevin Coleman,2018-04-09,690.7,9
23107,3735,John Chen,2018-09-21,904.6,39
5384,3736,James Young,2020-04-25,499.43,8
6426,3737,Amanda Hall,2022-08-28,126.61,34
25952,3738,Justin Webb,2019-08-28,357.57,4
26259,3739,Nicole Smith,2020-09-06,141.04,26
25130,3741,Aaron Smith,2021-03-31,370.87,29
4985,3742,Brandon Miles,2019-05-29,759.67,33
22182,3743,Alicia Bradshaw,2019-11-15,240.72,36
20942,3744,Cameron Carlson,2020-08-31,71.9,35
25021,3745,Richard Andrade,2021-12-12,132.79,27
7462,3746,Christopher Terry,2020-09-02,787.4,31
19357,3747,Christine Tyler,2022-12-19,1018.98,15
2092,3748,Ryan Hamilton,2022-06-30,1009.7,9
13172,3749,Brenda Bailey,2018-11-08,179.67,35
7315,3750,Heidi Mills,2020-01-15,589.92,33
12522,3751,Diana Reyes,2022-02-24,69.72,14
31025,3752,Kristin Johnson,2018-12-08,836.62,27
29483,3753,Eric Patterson,2018-01-17,153.65,6
4757,3754,Timothy Fisher,2020-04-11,328.66,36
14392,3755,Michael Cox,2019-03-11,100.94,18
19707,3756,Joseph Moran,2020-11-19,667.24,28
14722,3757,Peter Glover,2018-07-03,319.46,14
24820,3758,Stephen Rosario,2020-12-03,819.37,36
12638,3759,Kevin Johnston,2021-10-29,787.53,33
7654,3761,Carolyn Stout,2019-03-21,114.95,29
15685,3762,Jacob Flores,2022-10-21,62.65,10
6996,3763,Tina Barr,2021-02-17,211.22,25
28426,3764,Tanya Armstrong,2019-08-03,255.39,21
29037,3765,Tony Acosta,2022-11-22,617.58,27
25868,3766,Eric Davis,2019-07-09,502.95,18
27155,3767,Jillian Robinson,2021-03-22,477.19,16
5975,3768,David Dennis,2019-05-24,544.41,4
14383,3769,Megan Rogers,2023-03-23,144.93,26
17393,3770,David Callahan,2019-08-05,717.28,33
10518,3771,Sheila Watkins,2020-06-21,164.91,35
27873,3772,Tanya Walker,2022-06-02,817.81,22
1138,3773,Jose Meza,2019-09-23,102.37,29
31268,3774,Matthew Berry,2021-11-07,216.16,28
27570,3775,Julia Graves,2021-02-09,882.66,24
30538,3776,James Perez,2022-11-04,305.25,36
18157,3777,Cody Fletcher,2018-04-07,207.05,6
28139,3778,William Butler,2022-04-23,700.5,12
27833,3779,Anthony Galvan,2023-03-01,440.16,22
9754,3781,Natasha Watts,2018-02-15,724.51,34
31352,3782,Mary Carpenter,2021-08-10,818.05,39
31940,3783,Stephen Johnson,2019-10-21,4.48,27
5918,3784,Roger Bates,2022-08-14,197.38,14
30322,3785,Kimberly Campbell,2021-06-17,609.03,27
12337,3786,Chad Moss,2018-12-25,499.65,37
6233,3787,Kim Johnson,2021-02-22,184.62,17
25002,3788,Jessica Jones,2022-06-15,249.9,16
6613,3789,Kayla Newton,2018-07-12,983.74,23
12338,3790,Steve George,2018-01-06,646.07,21
31052,3791,Kim Mendez,2022-05-26,2.67,20
16707,3792,Chad Williams,2023-06-19,359.92,2
26901,3793,Brenda Haas,2020-06-13,203.52,4
24282,3794,Jeffrey Henson,2022-12-23,334.29,39
29655,3795,John Hebert,2019-03-26,615.57,16
11112,3796,Joyce Wheeler,2019-01-01,511.33,10
19332,3797,John Holmes,2019-12-10,459.13,26
28439,3798,Donna Johnson,2019-08-24,406.71,1
5339,3799,Monica Lewis,2018-06-12,612.13,34
28729,3801,Amy Valdez,2022-03-23,44.02,38
29643,3802,Marco Adkins,2020-06-01,566.09,35
26078,3803,Jacob Gallagher,2021-02-01,348.83,19
21070,3804,Jeremiah Mejia,2021-07-28,728.99,39
3368,3805,Sarah Hughes,2022-07-06,219.71,10
31787,3806,Melissa Palmer,2018-12-16,665.79,24
15498,3807,Christopher Herrera,2019-12-16,281.35,4
18774,3808,Erika Brown,2018-08-30,66.21,19
16392,3809,Pamela Hall,2021-02-04,622,7
15400,3810,Yolanda Johnson,2021-01-15,163.82,23
4064,3811,Yolanda Smith,2022-09-15,154.97,13
20268,3812,Kimberly Nguyen,2022-03-06,496.22,36
10847,3813,Jason Rodriguez,2018-02-11,746.01,17
3402,3814,Betty Barnes,2019-09-18,146.99,27
3047,3815,Veronica Watts,2019-11-25,541.02,29
17786,3816,Bryan Allison,2020-08-13,622.13,7
625,3817,Shawn Short,2022-09-25,113.29,14
16544,3818,Joseph Smith,2023-06-12,139.03,12
26460,3819,Carla Morris,2022-07-02,806.15,18
11819,3821,Daniel Shaffer,2020-03-30,802.01,29
10995,3822,Ricardo Juarez,2022-06-13,896.89,29
263,3823,Luis Walker,2020-06-25,155.93,18
32253,3824,Jeremy Bryant,2021-11-15,917.33,21
1269,3825,Charlotte Ramirez,2019-10-27,355.46,30
21991,3826,Rose Davis,2022-03-15,145.32,30
9271,3827,Jodi Silva,2021-05-16,537.56,25
13072,3828,Jennifer Vincent,2018-08-13,122.23,2
21545,3829,Dr. Brad Johnson MD,2022-06-05,191.39,27
13566,3830,Cory Cordova,2021-06-23,820.08,17
29373,3831,Adam Fox,2022-08-20,386.74,25
16782,3832,Christian Haynes,2019-01-23,532.39,5
4149,3833,Johnny Glass,2018-01-27,54,15
516,3834,Victoria Watson,2018-01-17,645.15,22
13053,3835,Danielle Dillon,2020-04-11,327.78,4
33113,3836,Kaitlin Adams,2023-01-14,592.51,7
3557,3837,Frank King,2018-11-28,470.14,12
15378,3838,Anne Burch,2021-11-16,759.5,21
29208,3839,Melissa Gonzalez,2022-02-11,585.85,9
8624,3841,William Norris,2020-08-29,114.21,10
20320,3842,Cody Jarvis PhD,2021-03-30,612.21,4
16157,3843,Elizabeth Castillo,2021-03-14,511.82,32
25227,3844,Linda Williams,2022-04-10,386.5,26
30550,3845,Victoria Escobar,2018-05-16,304.66,5
815,3846,James Mendez,2022-12-16,633.33,14
32247,3847,Wayne Montgomery,2020-02-14,984.7,19
7474,3848,Philip Gibson,2018-03-11,512.86,23
6001,3849,Tonya Gibson,2019-01-03,394.02,31
15895,3850,Christopher Wallace,2018-06-23,860.83,33
30252,3851,Heather Flores,2022-08-03,266.37,40
13192,3852,Sean Martinez,2020-01-27,635.22,7
11713,3853,Brandi Lewis,2021-03-14,829.05,22
3817,3854,Ruben Mullen,2021-07-26,556.7,2
27519,3855,Anthony Olsen,2021-07-18,3.91,36
29171,3856,Nicole Robinson,2018-10-13,173.36,16
19252,3857,John Fisher,2020-08-16,306.5,5
23363,3858,Robert Tucker,2019-05-06,265.05,3
23469,3859,Mark Mcdaniel,2022-11-23,30.47,3
21905,3861,Ms. Dominique Thompson,2018-03-13,861.21,25
22148,3862,Mary Mills,2023-05-16,453.4,17
19519,3863,Mary Smith,2018-08-20,400.91,6
10080,3864,Benjamin Simpson,2021-03-31,154.03,34
13180,3865,Steven Matthews,2018-07-17,465.12,12
4656,3866,Amy Shepherd,2018-04-18,160.32,33
24295,3867,Sean Clark,2018-06-30,750.37,3
17658,3868,Jason Lindsey,2018-07-14,644.79,28
9615,3869,Kristen Barrera,2020-09-01,495.8,24
32918,3870,Darrell Todd,2018-06-06,844.59,18
4961,3871,Elizabeth Barber,2020-03-07,225.23,19
22414,3872,Darlene Spencer,2018-09-05,10.09,29
13394,3873,Tammy Gutierrez,2019-08-12,148.96,26
32901,3874,Johnny Dixon,2023-02-17,1017.32,23
31643,3875,Nicholas Brown,2019-12-25,520.61,16
9044,3876,Toni Ross,2020-12-06,371.16,28
25812,3877,Joseph Trujillo,2019-01-26,99.5,31
18615,3878,Alyssa Hopkins,2022-08-10,821.93,29
492,3879,Shelley Cortez,2020-06-15,405.3,24
15777,3881,Lori Crane,2018-06-02,995.62,17
28139,3882,William Butler,2021-01-21,140.21,26
29508,3883,Allison Bailey,2021-11-17,666.41,8
28932,3884,Vanessa Molina,2018-02-17,20.5,16
36,3885,Kenneth Ryan,2021-06-11,46.45,40
1856,3886,Travis Cook,2019-01-13,986.07,9
14368,3887,Veronica Thompson,2020-12-25,199.95,26
22956,3888,Dr. Aimee Tucker,2023-04-13,661.46,6
25119,3889,Seth Pena,2022-11-20,287.51,35
20807,3890,Alvin Wilson,2019-03-29,813.62,39
28855,3891,Joann Collins,2019-08-10,160.11,1
28339,3892,Julie Bell,2021-05-31,1111.91,19
11674,3893,Jordan Moore,2019-01-11,31.37,10
3960,3894,Jeffery Alvarado,2022-08-23,376.25,15
29904,3895,Megan Garcia,2022-05-10,556.79,29
7527,3896,Jaime Brennan,2018-09-07,820.75,35
16395,3897,David Dickson,2022-11-09,501.4,34
5596,3898,Michael Henson,2023-04-09,657.82,33
6423,3899,Jennifer Fleming,2018-08-26,522.43,16
26249,3901,Lauren Thomas,2019-11-23,281.95,7
31549,3902,Justin Hernandez,2019-05-12,693.75,36
19022,3903,Megan Curtis,2022-08-26,135.02,22
31291,3904,Paul Bell,2021-09-06,643.61,38
3941,3905,Kelsey Taylor,2021-01-22,36.64,19
13757,3906,Sarah Armstrong,2018-05-23,138.98,6
459,3907,Joshua Smith,2023-02-03,565.21,20
25276,3908,Jennifer Frazier,2019-07-28,178.63,24
15872,3909,Kari Boyd,2021-12-10,135.68,31
24360,3910,Anita Rhodes,2018-06-02,518.89,2
30797,3911,Pamela Crosby,2022-06-29,357.59,31
14110,3912,Dylan Walter,2022-06-03,752.98,38
8389,3913,Judith Miller,2019-04-29,228.7,11
4791,3914,Wendy Black,2021-01-08,324.19,29
31734,3915,Ashley Alvarez,2021-01-03,793.32,5
18730,3916,Jacob Holland,2019-02-19,325.29,6
6258,3917,Cole Lee,2018-04-30,137.69,32
24665,3918,Katherine Rojas,2021-11-17,293.55,18
18230,3919,Mr. Anthony Anderson,2023-05-29,393.31,29
12567,3921,Latoya Sellers,2020-10-10,204.4,38
17929,3922,Sandra Choi,2021-06-04,107.6,22
22973,3923,Nicole Collins,2021-06-11,427.91,33
14999,3924,Joshua Harris,2022-12-12,323.23,6
2301,3925,Amy Mcmillan,2019-12-05,30.51,17
26864,3926,Anthony Rice,2020-11-14,7.88,37
9967,3927,Megan Cook,2023-05-05,1155.15,21
26942,3928,James Green,2021-11-15,832.09,23
29989,3929,Gabriel Rose,2020-03-05,760.87,31
3078,3930,Jennifer Kirby,2018-12-07,672.87,26
1115,3931,Tiffany Jones,2018-02-23,517.6,32
25764,3932,Jacqueline Johnson,2018-10-23,676.91,16
13810,3933,Brandy Keith,2021-04-22,475.15,11
1500,3934,Patrick Crawford,2019-06-01,557.08,7
5554,3935,Juan Allen,2022-06-23,53.32,10
18751,3936,Susan Bailey,2019-05-05,459.93,32
27186,3937,Taylor Hall,2021-08-09,682.46,1
4219,3938,Rachel Adkins DDS,2019-06-16,329.33,4
18530,3939,Richard Adams,2022-08-14,433.58,1
32122,3941,Julie Gilbert,2019-04-03,619.36,38
14114,3942,Michael Gutierrez,2022-11-08,227.06,9
3812,3943,Charles Perez,2018-12-28,412.5,38
16884,3944,Russell Smith,2018-03-24,189.18,32
9005,3945,Lauren Bray,2020-11-30,17.9,36
30451,3946,Antonio Duncan,2021-03-26,659.57,24
7281,3947,Zachary Freeman,2023-06-09,373.41,16
13763,3948,Sandra Humphrey,2022-12-29,360.45,38
24874,3949,Nicholas Shannon,2021-03-08,225.84,36
25584,3950,Darius Roberts,2018-04-07,605.9,24
13234,3951,Brian Harrison,2022-02-09,815.65,3
6955,3952,Ricardo Brown,2021-11-10,579.96,14
22035,3953,Matthew Martin,2019-02-07,685.39,3
14074,3954,Natasha Castillo,2018-01-05,729,34
20965,3955,Kelly Byrd,2018-11-28,946.36,21
2262,3956,Joshua Huff,2022-07-26,171.92,13
14767,3957,Alexis Smith,2018-06-06,437.29,34
11243,3958,Bryan Andrews,2020-05-03,568.52,10
2862,3959,John Stewart,2021-09-25,325.66,4
14009,3961,Matthew Parker,2019-04-18,740.38,25
32111,3962,Morgan Marsh,2023-04-17,168.5,20
24121,3963,Michelle Deleon,2023-06-10,780.67,11
4763,3964,Peter Watson,2019-11-24,655.16,26
1699,3965,Adrian Harris,2020-04-25,830.27,33
7894,3966,Kent Arnold,2021-02-07,531.49,11
7462,3967,Christopher Terry,2018-08-02,611.82,16
29375,3968,Anthony Hamilton,2018-08-08,332.85,8
16527,3969,Theresa Norris,2020-03-20,621.98,20
4179,3970,Richard Phelps,2018-07-01,235.72,12
22005,3971,Laura Anderson,2020-06-05,89.12,34
13663,3972,Kelsey Proctor,2018-02-04,738.53,38
3705,3973,Gary Parker,2022-11-23,256.62,18
22426,3974,Julie Cox,2020-07-12,439.51,18
23777,3975,Olivia Pruitt,2022-12-18,60.9,36
19422,3976,Phyllis Soto,2020-08-29,653.52,13
9307,3977,Sandra Rasmussen,2018-03-13,320.08,2
19889,3978,Shawn Jones,2019-04-27,111.39,14
11901,3979,Michael Anderson,2022-06-10,735.59,16
3987,3981,Alicia Tran,2018-01-30,73.79,4
16094,3982,Cathy Cherry,2023-05-20,599.02,35
16304,3983,Vickie Shelton,2021-05-27,102.84,22
16826,3984,Andrew Oliver,2022-05-21,184.75,14
13253,3985,John Marsh,2021-06-14,443.35,26
7264,3986,Jon Reynolds,2023-03-21,911.76,19
10476,3987,Laurie Powers,2023-01-20,248.87,17
253,3988,Kenneth Ingram,2022-04-07,79.2,6
21901,3989,Douglas Yang,2018-11-20,8.62,2
14597,3990,Johnny Williams,2019-03-30,431.36,15
26101,3991,Jonathan Lindsey,2018-01-22,340.35,5
17627,3992,Deborah Hester,2020-02-13,348.95,18
22994,3993,Mark Campbell,2021-02-07,380.51,29
26048,3994,Joseph Moore,2019-05-13,767.77,35
26983,3995,Brandon Proctor,2019-12-17,259.78,4
20902,3996,Allison Sullivan,2019-07-29,270.66,25
7370,3997,William Thomas,2018-09-27,463.95,40
20739,3998,Vicki Moore,2019-12-09,251.16,7
24866,3999,Maurice Edwards,2019-04-05,538.69,24
18410,4001,Jeffrey Turner,2022-08-05,127.34,34
31414,4002,David Carter,2023-01-31,433.87,8
29129,4003,Shawn Alvarez,2021-02-02,102.39,24
5343,4004,Joseph Watkins,2020-08-06,439.16,14
1577,4005,Adrienne Alvarez,2022-08-05,170.08,35
31944,4006,Jose Wilson,2022-12-27,257.71,1
11356,4007,Mike Lopez,2023-02-09,161.92,40
18159,4008,Stacie Boone,2019-04-13,45.19,12
6912,4009,Erin Freeman,2019-09-10,703.51,31
24455,4010,Elizabeth Harper,2020-10-07,237.35,39
14065,4011,Joseph Wilson,2023-01-19,563.05,26
3761,4012,Heather Rush,2019-04-14,360.82,38
23869,4013,Sarah Price,2021-08-03,1077.61,21
9899,4014,Nathan Daniels,2020-11-15,77.35,32
24183,4015,Sandra Gonzalez,2020-08-02,211.05,8
17229,4016,Jennifer Griffin,2019-04-08,844.47,18
15268,4017,Mary Gonzalez,2021-07-13,607.1,18
5955,4018,Michelle Alvarez,2019-03-15,216.93,10
12113,4019,Henry Romero,2018-01-06,195.17,34
26328,4021,Shannon Adams,2020-11-26,18,7
24716,4022,Brian Armstrong,2019-12-15,62.22,16
32881,4023,Shane Collins,2019-05-02,593.38,2
15128,4024,Justin Santana,2022-11-17,566.86,14
32566,4025,Martin Morales,2019-09-15,785.88,19
30738,4026,Brett Dunn,2018-10-16,236.15,17
18227,4027,Kimberly Arnold,2018-11-12,317.07,1
1756,4028,Wyatt James,2020-07-03,860.92,37
2457,4029,Alison Dennis,2020-02-13,772.98,19
31381,4030,Lacey Jordan,2022-04-12,501.89,12
32305,4031,Andrew Watts,2021-09-30,530.58,22
4280,4032,Ronald Morris,2019-12-01,8.73,2
29177,4033,Casey Stein,2021-01-03,304.41,17
27304,4034,Rebecca Ford,2019-02-06,35.96,13
25674,4035,Richard King,2023-02-22,468.44,6
10291,4036,Natasha Lee,2022-06-21,137.95,6
24363,4037,Alex Johnson,2022-09-23,711.02,5
20002,4038,Lauren Elliott,2020-03-01,122.77,2
32351,4039,Christopher Robles,2020-04-11,536.37,40
28322,4041,Joseph Meyer,2022-09-11,184.19,1
29308,4042,Jessica Walker,2018-07-16,838.98,35
8415,4043,Amy Burgess,2021-09-12,529.24,2
7862,4044,Dr. Alexa Harrell MD,2021-02-08,420.29,1
11641,4045,Krista Walker,2018-06-08,299.6,22
17739,4046,Jeremy Flores,2018-05-17,654.19,40
330,4047,Taylor Sweeney,2018-05-24,470.98,17
4850,4048,Rachel Marks,2020-12-24,14.32,10
24685,4049,David Evans,2022-09-21,541.02,9
28172,4050,Traci Ford,2018-09-14,466.59,12
1673,4051,Tony Day,2021-12-05,626.86,34
290,4052,Christopher Schmitt,2019-05-06,660.7,34
30743,4053,George Miller,2021-03-22,73.47,24
27674,4054,Daniel Evans,2023-05-25,350.99,33
1101,4055,Terry Rivera,2018-12-27,365.29,11
