card_id,account_id,customer_id,card_type,card_number,card_limit,issued_date,valid_date,card_sub_type
15113,10268,,DEBIT,8893954254554881,,2022-04-23 13:25:33,2026-04-23 13:25:33,Discover
15114,13212,,DEBIT,926326774594552,,2022-08-07 10:40:56,2026-08-07 10:40:56,Visa
15115,,1201,CREDIT,1933047671142669,9054,2022-08-27 08:43:38,2025-08-27 08:43:38,Travel
15116,,11392,CREDIT,5614077416941378,5344,2021-11-16 11:43:54,2024-11-16 11:43:54,Business
15117,,18015,CREDIT,807685172059871,7371,2022-08-06 15:16:38,2025-08-06 15:16:38,Business
15118,2739,,DEBIT,5996749583388992,,2023-05-04 21:23:10,2027-05-04 21:23:10,UnionPay
15119,17480,,DEBIT,857576383480601,,2022-08-15 15:11:38,2026-08-15 15:11:38,UnionPay
15120,23271,,DEBIT,8282739742776987,,2023-02-24 19:30:05,2027-02-24 19:30:05,Visa
15121,,3582,CREDIT,209980046573153,9374,2022-09-11 10:24:08,2025-09-11 10:24:08,Reward
15122,18422,,DEBIT,25260123104685,,2021-08-14 18:04:42,2025-08-14 18:04:42,UnionPay
15123,,1988,CREDIT,5274900166474985,5934,2020-11-18 09:19:03,2023-11-18 09:19:03,Business
15124,,18798,CREDIT,6012395365436023,6585,2023-06-12 15:38:00,2026-06-12 15:38:00,Business
15125,18747,,DEBIT,6784996100099639,,2022-10-17 05:07:58,2026-10-17 05:07:58,American Express
15126,,2780,CREDIT,8195163452675594,9146,2021-02-26 16:15:46,2024-02-26 16:15:46,Shopping
15127,2417,,DEBIT,3014387522744224,,2020-08-07 11:21:33,2024-08-07 11:21:33,Visa
15128,25365,,DEBIT,6192729419000310,,2020-10-26 07:00:33,2024-10-26 07:00:33,Visa
15129,38073,,DEBIT,5385219119209665,,2022-02-06 05:07:36,2026-02-06 05:07:36,Visa
15130,33018,,DEBIT,4931111921980638,,2021-04-30 15:45:36,2025-04-30 15:45:36,Discover
15131,,4744,CREDIT,4907734582320372,8865,2022-12-18 07:23:44,2025-12-18 07:23:44,Reward
15132,10311,,DEBIT,9221078817247185,,2022-06-09 23:10:21,2026-06-09 23:10:21,Discover
15133,437,,DEBIT,9986013593504980,,2022-04-11 16:43:10,2026-04-11 16:43:10,American Express
15134,,19574,CREDIT,6216155178714143,3174,2021-06-28 10:51:38,2024-06-28 10:51:38,Travel
15135,,10542,CREDIT,8087032141253149,3305,2023-01-24 07:42:59,2026-01-24 07:42:59,Travel
15136,,15693,CREDIT,6524441531164894,3301,2021-02-01 20:09:03,2024-02-01 20:09:03,Business
15137,14386,,DEBIT,9406366975716471,,2022-11-12 12:09:14,2026-11-12 12:09:14,American Express
15138,33917,,DEBIT,9767416010854709,,2021-02-23 09:45:55,2025-02-23 09:45:55,Discover
15139,,11102,CREDIT,465957491770208,4304,2021-07-30 19:11:33,2024-07-30 19:11:33,Travel
15140,37948,,DEBIT,4854113525005238,,2023-05-30 10:04:21,2027-05-30 10:04:21,UnionPay
15141,,2469,CREDIT,9606179970905689,2785,2023-03-31 07:54:41,2026-03-31 07:54:41,Travel
15142,31175,,DEBIT,5724353516402202,,2023-05-11 20:29:24,2027-05-11 20:29:24,UnionPay
15143,,6186,CREDIT,5113394627969970,3360,2022-06-20 14:57:41,2025-06-20 14:57:41,Shopping
15144,,5347,CREDIT,4211953321819794,6539,2022-07-12 09:25:06,2025-07-12 09:25:06,Travel
15145,36876,,DEBIT,2958837064013201,,2021-12-18 20:02:18,2025-12-18 20:02:18,American Express
15146,37610,,DEBIT,8604067473635764,,2021-12-15 08:47:43,2025-12-15 08:47:43,Visa
15147,,16860,CREDIT,7333241345367937,5311,2022-09-09 17:45:08,2025-09-09 17:45:08,Reward
15148,,8739,CREDIT,4873899951808420,4091,2022-10-01 15:37:13,2025-10-01 15:37:13,Business
15149,,15422,CREDIT,8699777417651130,2290,2022-06-30 19:26:43,2025-06-30 19:26:43,Travel
15150,15062,,DEBIT,3681235805272777,,2021-02-02 15:27:15,2025-02-02 15:27:15,MasterCard
15151,,18343,CREDIT,8591891472578198,9249,2022-06-14 15:29:17,2025-06-14 15:29:17,Shopping
15152,,20050,CREDIT,1026741751545146,4184,2023-02-04 09:55:17,2026-02-04 09:55:17,Reward
15153,,9043,CREDIT,201324592466741,4040,2021-07-11 08:24:32,2024-07-11 08:24:32,Travel
15154,,14818,CREDIT,1819196620390039,5273,2022-10-03 07:29:18,2025-10-03 07:29:18,Business
15155,32504,,DEBIT,1548929630192790,,2023-04-01 11:26:56,2027-04-01 11:26:56,UnionPay
15156,,2999,CREDIT,8931461579668093,6231,2021-12-14 01:38:42,2024-12-14 01:38:42,Shopping
15157,,6442,CREDIT,8547645597194465,5818,2021-02-09 06:47:13,2024-02-09 06:47:13,Reward
15158,37087,,DEBIT,7732454476579090,,2020-08-02 13:18:52,2024-08-02 13:18:52,Discover
15159,24408,,DEBIT,9623942097502904,,2022-08-14 16:37:29,2026-08-14 16:37:29,Visa
15160,,514,CREDIT,9438758341863792,4161,2021-02-02 03:14:43,2024-02-02 03:14:43,Travel
15161,,29435,CREDIT,388285865940285,8195,2020-10-27 09:54:39,2023-10-27 09:54:39,Shopping
15162,,5566,CREDIT,3090726205831260,7162,2022-11-15 23:59:23,2025-11-15 23:59:23,Reward
15163,,12861,CREDIT,196736736202331,8977,2022-12-16 15:18:09,2025-12-16 15:18:09,Business
15164,31177,,DEBIT,1386632800593505,,2020-10-02 01:17:01,2024-10-02 01:17:01,Discover
15165,,18477,CREDIT,6926422703681827,4256,2021-05-21 04:50:14,2024-05-21 04:50:14,Travel
15166,,16704,CREDIT,5633396392114505,9635,2020-12-31 16:58:46,2023-12-31 16:58:46,Shopping
15167,,22460,CREDIT,9636108636829092,3355,2022-07-14 16:02:19,2025-07-14 16:02:19,Travel
15168,,9745,CREDIT,1725086903215503,2978,2021-04-21 05:14:52,2024-04-21 05:14:52,Reward
15169,,157,CREDIT,2470902947085996,2629,2022-01-12 03:04:55,2025-01-12 03:04:55,Shopping
15170,,16134,CREDIT,1628493640730939,9603,2023-01-30 08:04:35,2026-01-30 08:04:35,Reward
15171,22569,,DEBIT,2388745646086544,,2023-01-27 22:22:04,2027-01-27 22:22:04,American Express
15172,,25619,CREDIT,4172234919613139,6860,2020-09-19 20:15:57,2023-09-19 20:15:57,Travel
15173,33545,,DEBIT,5001760090740509,,2022-03-03 23:08:39,2026-03-03 23:08:39,Visa
15174,5117,,DEBIT,7349554745261547,,2021-12-06 19:54:13,2025-12-06 19:54:13,American Express
15175,,21080,CREDIT,1064220882827805,9423,2021-06-29 04:24:30,2024-06-29 04:24:30,Reward
15176,22489,,DEBIT,2938381628629813,,2021-03-11 21:37:53,2025-03-11 21:37:53,Visa
15177,,29001,CREDIT,235774709324455,6510,2022-09-09 09:16:57,2025-09-09 09:16:57,Business
15178,,4067,CREDIT,4519778178739985,4128,2021-11-06 18:09:04,2024-11-06 18:09:04,Reward
15179,25115,,DEBIT,9741137679156315,,2021-03-24 16:58:33,2025-03-24 16:58:33,Visa
15180,,24908,CREDIT,3961907816184148,6257,2022-11-07 11:45:15,2025-11-07 11:45:15,Travel
15181,15028,,DEBIT,2272188061573491,,2022-11-20 19:17:02,2026-11-20 19:17:02,Discover
15182,,28093,CREDIT,5295939516235825,2360,2021-04-10 23:43:35,2024-04-10 23:43:35,Reward
15183,13190,,DEBIT,8784019934336463,,2021-10-09 20:11:14,2025-10-09 20:11:14,MasterCard
15184,2667,,DEBIT,4523401643043814,,2022-10-17 14:39:09,2026-10-17 14:39:09,American Express
15185,25109,,DEBIT,1237866987280952,,2020-08-02 15:40:50,2024-08-02 15:40:50,Discover
15186,6448,,DEBIT,2694860379300916,,2020-08-06 18:18:18,2024-08-06 18:18:18,Visa
15187,,24417,CREDIT,2971845141266125,9350,2022-07-31 05:13:04,2025-07-31 05:13:04,Reward
15188,5696,,DEBIT,9699805546281080,,2023-06-12 16:36:40,2027-06-12 16:36:40,Visa
15189,,10910,CREDIT,2040011291918850,8117,2023-04-14 09:53:49,2026-04-14 09:53:49,Travel
15190,26843,,DEBIT,4812011207628454,,2021-08-22 07:37:30,2025-08-22 07:37:30,MasterCard
15191,,21145,CREDIT,3797146422434675,2059,2020-11-10 23:26:26,2023-11-10 23:26:26,Travel
15192,,4493,CREDIT,5961241295603755,2062,2022-02-18 17:55:45,2025-02-18 17:55:45,Shopping
15193,,26251,CREDIT,5924242043395307,6107,2021-05-18 14:06:27,2024-05-18 14:06:27,Business
15194,,5075,CREDIT,4507622800276043,6617,2021-05-16 12:07:05,2024-05-16 12:07:05,Travel
15195,,9019,CREDIT,6473293819614797,5029,2022-11-29 21:48:14,2025-11-29 21:48:14,Shopping
15196,,19016,CREDIT,6767396852222644,6239,2021-04-01 04:27:37,2024-04-01 04:27:37,Business
15197,,12767,CREDIT,3507833777696360,5333,2020-09-08 04:17:52,2023-09-08 04:17:52,Business
15198,,28436,CREDIT,1565462017229083,2207,2021-12-10 15:45:22,2024-12-10 15:45:22,Reward
15199,38475,,DEBIT,5474405175437113,,2022-12-20 13:30:47,2026-12-20 13:30:47,MasterCard
15200,,2244,CREDIT,928675480809316,4241,2021-06-30 21:23:49,2024-06-30 21:23:49,Reward
15201,,20797,CREDIT,5711679567838632,9068,2021-03-10 01:01:25,2024-03-10 01:01:25,Shopping
15202,,28724,CREDIT,8539373341592440,8613,2020-10-24 21:26:53,2023-10-24 21:26:53,Shopping
15203,,7756,CREDIT,8815043007349390,3157,2021-07-21 11:44:47,2024-07-21 11:44:47,Shopping
15204,,11264,CREDIT,8236732180577028,2239,2020-10-18 10:53:35,2023-10-18 10:53:35,Travel
15205,,4653,CREDIT,2954448621189105,3288,2023-04-03 01:53:34,2026-04-03 01:53:34,Business
15206,,21271,CREDIT,9550860810116032,6435,2022-02-16 05:37:29,2025-02-16 05:37:29,Travel
15207,,5694,CREDIT,1183845064761161,9167,2022-08-18 05:12:18,2025-08-18 05:12:18,Travel
15208,36931,,DEBIT,6424218323864734,,2022-11-08 18:37:38,2026-11-08 18:37:38,MasterCard
15209,,691,CREDIT,8994156665216371,9535,2020-06-23 15:46:38,2023-06-23 15:46:38,Reward
15210,10842,,DEBIT,2635999038060060,,2022-03-29 16:48:59,2026-03-29 16:48:59,MasterCard
15211,14265,,DEBIT,511491195923748,,2020-11-19 14:24:44,2024-11-19 14:24:44,MasterCard
15212,,18541,CREDIT,3653712369264902,6693,2021-06-19 15:50:19,2024-06-19 15:50:19,Business
15213,21354,,DEBIT,2951162686711619,,2020-09-21 12:21:11,2024-09-21 12:21:11,American Express
15214,,16810,CREDIT,5543141164984038,7579,2021-02-04 20:09:00,2024-02-04 20:09:00,Shopping
15215,,19567,CREDIT,722448969286695,5174,2020-10-22 00:59:07,2023-10-22 00:59:07,Reward
15216,,26050,CREDIT,7682602247071393,7853,2020-11-07 11:12:44,2023-11-07 11:12:44,Shopping
15217,16660,,DEBIT,1555231535287340,,2020-11-10 10:05:50,2024-11-10 10:05:50,American Express
15218,20519,,DEBIT,1878853898175141,,2023-02-23 19:22:31,2027-02-23 19:22:31,MasterCard
15219,32659,,DEBIT,8243351353477116,,2021-11-05 15:42:07,2025-11-05 15:42:07,Visa
15220,6090,,DEBIT,6636772618052843,,2022-05-20 09:52:22,2026-05-20 09:52:22,American Express
15221,18072,,DEBIT,6705944701409319,,2021-03-10 03:38:28,2025-03-10 03:38:28,Visa
15222,33747,,DEBIT,2605931707444334,,2021-12-05 14:47:33,2025-12-05 14:47:33,Discover
15223,,8767,CREDIT,7405225137600008,9742,2021-07-29 03:02:35,2024-07-29 03:02:35,Travel
15224,,19686,CREDIT,5787839990885536,9949,2022-03-21 21:41:37,2025-03-21 21:41:37,Travel
15225,,9682,CREDIT,7471081731050625,4473,2020-11-12 13:51:28,2023-11-12 13:51:28,Reward
15226,,15167,CREDIT,2124687359066333,3333,2022-07-06 22:33:20,2025-07-06 22:33:20,Shopping
15227,38258,,DEBIT,9421763887925223,,2022-07-23 08:08:07,2026-07-23 08:08:07,UnionPay
15228,,22525,CREDIT,2355895800670874,3477,2021-05-07 12:19:05,2024-05-07 12:19:05,Reward
15229,,5785,CREDIT,1427183840490688,9902,2023-01-09 06:34:34,2026-01-09 06:34:34,Travel
15230,,20148,CREDIT,2174691602749641,3879,2022-08-18 19:01:10,2025-08-18 19:01:10,Travel
15231,,3686,CREDIT,9174108320316221,5926,2020-09-02 00:01:35,2023-09-02 00:01:35,Business
15232,35344,,DEBIT,878586161880743,,2020-12-28 07:04:03,2024-12-28 07:04:03,MasterCard
15233,,13086,CREDIT,2278351237815369,9743,2021-03-26 22:16:31,2024-03-26 22:16:31,Reward
15234,,3645,CREDIT,1415907651928866,9959,2021-01-21 06:50:15,2024-01-21 06:50:15,Business
15235,,23235,CREDIT,6251781610316877,3713,2022-09-17 22:50:28,2025-09-17 22:50:28,Business
15236,22404,,DEBIT,9731664092919654,,2021-04-17 21:08:40,2025-04-17 21:08:40,MasterCard
15237,20681,,DEBIT,4214248666242292,,2022-05-03 15:44:51,2026-05-03 15:44:51,MasterCard
15238,26908,,DEBIT,2592509606342813,,2023-05-31 02:28:50,2027-05-31 02:28:50,American Express
15239,22506,,DEBIT,1291067949524883,,2021-04-29 03:23:08,2025-04-29 03:23:08,American Express
15240,415,,DEBIT,490934929479019,,2022-10-07 03:11:20,2026-10-07 03:11:20,MasterCard
15241,,28134,CREDIT,5503378221217317,2589,2022-11-03 09:24:34,2025-11-03 09:24:34,Reward
15242,21883,,DEBIT,6310832741486600,,2020-12-12 23:57:42,2024-12-12 23:57:42,Visa
15243,,22650,CREDIT,1315650923617524,9432,2022-02-27 00:16:46,2025-02-27 00:16:46,Business
15244,13574,,DEBIT,4001483578272195,,2021-11-20 04:10:30,2025-11-20 04:10:30,MasterCard
15245,35680,,DEBIT,5038307439650429,,2021-09-06 09:17:15,2025-09-06 09:17:15,Discover
15246,,13923,CREDIT,433677349579028,8136,2021-08-28 09:13:56,2024-08-28 09:13:56,Business
15247,4501,,DEBIT,285060976848142,,2021-08-22 21:51:09,2025-08-22 21:51:09,UnionPay
15248,14697,,DEBIT,9975330431053113,,2022-06-28 01:46:06,2026-06-28 01:46:06,UnionPay
15249,11842,,DEBIT,2685392128700318,,2020-09-06 18:17:33,2024-09-06 18:17:33,UnionPay
15250,,11775,CREDIT,6767327948823051,4618,2023-05-25 13:26:40,2026-05-25 13:26:40,Business
15251,15125,,DEBIT,9325510780609580,,2020-09-14 20:59:31,2024-09-14 20:59:31,UnionPay
15252,2315,,DEBIT,4077207446847403,,2020-08-01 04:59:36,2024-08-01 04:59:36,Visa
15253,9162,,DEBIT,4030854426976500,,2022-08-11 14:47:15,2026-08-11 14:47:15,UnionPay
15254,36470,,DEBIT,8061431670344840,,2022-04-21 03:22:57,2026-04-21 03:22:57,UnionPay
15255,,12638,CREDIT,5638226713899676,4614,2022-05-27 21:11:55,2025-05-27 21:11:55,Reward
15256,18612,,DEBIT,5789598248739113,,2021-04-26 05:15:13,2025-04-26 05:15:13,MasterCard
15257,,16314,CREDIT,8047554521528032,4047,2022-01-22 19:01:16,2025-01-22 19:01:16,Shopping
15258,4795,,DEBIT,7960079689746848,,2021-11-02 14:21:25,2025-11-02 14:21:25,Visa
15259,17158,,DEBIT,9186377430775611,,2022-08-16 15:03:11,2026-08-16 15:03:11,American Express
15260,4900,,DEBIT,3581995415102660,,2022-04-08 00:20:08,2026-04-08 00:20:08,UnionPay
15261,,15729,CREDIT,4656376786913090,9320,2021-03-14 00:41:49,2024-03-14 00:41:49,Reward
15262,24965,,DEBIT,8567054706838939,,2020-08-12 08:51:30,2024-08-12 08:51:30,Visa
15263,,1261,CREDIT,3767884044944086,3168,2020-11-18 20:39:21,2023-11-18 20:39:21,Business
15264,,13026,CREDIT,5973859579826782,9540,2022-10-07 13:28:20,2025-10-07 13:28:20,Travel
15265,19529,,DEBIT,9092494778449729,,2020-10-12 07:57:37,2024-10-12 07:57:37,MasterCard
15266,38052,,DEBIT,7307342143603088,,2021-07-03 00:50:47,2025-07-03 00:50:47,Visa
15267,4936,,DEBIT,5364833266165232,,2020-08-16 09:02:16,2024-08-16 09:02:16,MasterCard
15268,10350,,DEBIT,859445027206822,,2023-05-24 14:41:30,2027-05-24 14:41:30,American Express
15269,,28699,CREDIT,2829116747207147,6492,2021-11-23 12:18:19,2024-11-23 12:18:19,Business
15270,,24386,CREDIT,2029098067321027,5274,2021-01-14 14:48:42,2024-01-14 14:48:42,Shopping
15271,16714,,DEBIT,5668565439134486,,2023-03-30 16:43:43,2027-03-30 16:43:43,UnionPay
15272,35544,,DEBIT,5131660974878976,,2021-11-01 11:27:34,2025-11-01 11:27:34,Discover
15273,18799,,DEBIT,2799618012858763,,2021-06-05 06:15:36,2025-06-05 06:15:36,American Express
15274,12696,,DEBIT,1074780571796238,,2022-05-23 23:20:24,2026-05-23 23:20:24,UnionPay
15275,25384,,DEBIT,659242955370354,,2023-01-01 07:30:38,2027-01-01 07:30:38,MasterCard
15276,18188,,DEBIT,2966408614882354,,2022-08-15 02:44:51,2026-08-15 02:44:51,Visa
15277,,25273,CREDIT,2477542321860953,2787,2020-12-16 22:29:02,2023-12-16 22:29:02,Reward
15278,,7643,CREDIT,4900612846981708,3381,2021-10-17 11:07:02,2024-10-17 11:07:02,Reward
15279,,3529,CREDIT,3489720809451521,2195,2022-05-20 07:03:34,2025-05-20 07:03:34,Travel
15280,,25908,CREDIT,9266914666341138,3807,2021-11-28 00:39:41,2024-11-28 00:39:41,Travel
15281,3008,,DEBIT,3771605577044167,,2022-10-09 04:30:14,2026-10-09 04:30:14,MasterCard
15282,2638,,DEBIT,2331422766816050,,2022-02-05 19:38:47,2026-02-05 19:38:47,Discover
15283,19241,,DEBIT,9349217663570316,,2021-12-29 01:36:53,2025-12-29 01:36:53,Discover
15284,,29154,CREDIT,6049813385610347,9096,2021-03-15 18:41:27,2024-03-15 18:41:27,Reward
15285,,23424,CREDIT,6989537287069655,6178,2021-04-13 00:47:21,2024-04-13 00:47:21,Shopping
15286,,18464,CREDIT,6868211626640204,5608,2020-07-01 03:07:51,2023-07-01 03:07:51,Shopping
15287,11909,,DEBIT,8199165632277042,,2022-07-24 05:38:16,2026-07-24 05:38:16,UnionPay
15288,,15100,CREDIT,8784326509873930,4518,2020-10-26 07:22:30,2023-10-26 07:22:30,Travel
15289,,14984,CREDIT,4977877306448746,5338,2022-09-29 17:46:36,2025-09-29 17:46:36,Travel
15290,33040,,DEBIT,1094966261397762,,2020-07-13 05:45:18,2024-07-13 05:45:18,MasterCard
15291,12604,,DEBIT,7765876583129528,,2020-09-14 23:45:42,2024-09-14 23:45:42,UnionPay
15292,28676,,DEBIT,3218396518250271,,2022-01-31 00:37:57,2026-01-31 00:37:57,MasterCard
15293,12592,,DEBIT,7535230744171123,,2022-05-03 09:52:02,2026-05-03 09:52:02,American Express
15294,,14693,CREDIT,6267957303668098,7215,2022-11-18 12:59:01,2025-11-18 12:59:01,Reward
15295,,28676,CREDIT,7742898458826382,8636,2020-08-01 16:54:51,2023-08-01 16:54:51,Reward
15296,,25472,CREDIT,5543484009650776,4101,2023-06-07 23:25:44,2026-06-07 23:25:44,Business
15297,,19788,CREDIT,4507803434878134,4053,2022-10-09 18:42:24,2025-10-09 18:42:24,Reward
15298,12425,,DEBIT,409963322670954,,2021-04-25 16:01:50,2025-04-25 16:01:50,Visa
15299,6109,,DEBIT,7754835485240039,,2022-12-23 06:30:19,2026-12-23 06:30:19,Visa
15300,11227,,DEBIT,7110339946205272,,2022-01-24 17:07:32,2026-01-24 17:07:32,Visa
15301,,2358,CREDIT,2283018063023661,4424,2020-11-21 07:39:01,2023-11-21 07:39:01,Travel
15302,38778,,DEBIT,7476583649797867,,2020-11-13 21:58:05,2024-11-13 21:58:05,Visa
15303,35328,,DEBIT,1968623172321589,,2022-12-02 00:32:09,2026-12-02 00:32:09,UnionPay
15304,20075,,DEBIT,5330179642612297,,2021-08-28 14:25:11,2025-08-28 14:25:11,American Express
15305,,28903,CREDIT,1057663272728256,4535,2022-06-30 14:05:05,2025-06-30 14:05:05,Reward
15306,5169,,DEBIT,6859557509211324,,2020-07-08 13:43:22,2024-07-08 13:43:22,Discover
15307,10977,,DEBIT,7347676275258357,,2022-07-20 05:40:58,2026-07-20 05:40:58,American Express
15308,,21717,CREDIT,7971255451203129,6243,2023-03-15 11:42:44,2026-03-15 11:42:44,Travel
15309,4099,,DEBIT,6730390414929498,,2022-10-28 11:37:55,2026-10-28 11:37:55,UnionPay
15310,,11526,CREDIT,1873685651758306,4429,2021-11-04 19:51:16,2024-11-04 19:51:16,Business
15311,28388,,DEBIT,8111510322816681,,2023-06-08 18:28:08,2027-06-08 18:28:08,Discover
15312,22011,,DEBIT,89833351105352,,2023-01-01 08:02:08,2027-01-01 08:02:08,Visa
15313,,12993,CREDIT,574670171450022,3802,2020-07-18 01:32:28,2023-07-18 01:32:28,Business
15314,17385,,DEBIT,6671005363436770,,2020-11-19 22:32:05,2024-11-19 22:32:05,Visa
15315,,8066,CREDIT,4004054673572023,5593,2021-02-25 18:03:27,2024-02-25 18:03:27,Reward
15316,21951,,DEBIT,5975950715233713,,2022-10-12 15:26:24,2026-10-12 15:26:24,MasterCard
15317,8906,,DEBIT,9158026085318037,,2021-06-03 00:26:54,2025-06-03 00:26:54,Discover
15318,,23534,CREDIT,5310473675792018,2243,2022-04-10 18:40:00,2025-04-10 18:40:00,Reward
15319,,18944,CREDIT,4280123859467036,7110,2022-11-23 04:58:39,2025-11-23 04:58:39,Reward
15320,,28911,CREDIT,4171582938337139,2933,2022-09-04 21:59:09,2025-09-04 21:59:09,Business
15321,1773,,DEBIT,7779063919442407,,2021-12-21 17:24:59,2025-12-21 17:24:59,American Express
15322,,515,CREDIT,6603421474830314,2293,2021-06-26 15:32:57,2024-06-26 15:32:57,Reward
15323,,12623,CREDIT,959042962575524,3602,2020-09-29 03:59:31,2023-09-29 03:59:31,Travel
15324,34025,,DEBIT,2500816342615629,,2020-10-15 08:07:57,2024-10-15 08:07:57,UnionPay
15325,10479,,DEBIT,983387449744602,,2021-12-20 18:28:16,2025-12-20 18:28:16,Discover
15326,4266,,DEBIT,7150571617626716,,2023-01-04 15:51:51,2027-01-04 15:51:51,MasterCard
15327,,7193,CREDIT,8590116618575944,2390,2022-08-10 20:07:29,2025-08-10 20:07:29,Travel
15328,19917,,DEBIT,1260994533547249,,2021-06-11 21:45:53,2025-06-11 21:45:53,MasterCard
15329,33271,,DEBIT,584489035069205,,2021-10-02 05:26:12,2025-10-02 05:26:12,UnionPay
15330,5794,,DEBIT,9812120160090905,,2022-10-02 22:23:14,2026-10-02 22:23:14,Discover
15331,,13728,CREDIT,7992425729418671,7630,2023-03-06 17:00:09,2026-03-06 17:00:09,Reward
15332,25983,,DEBIT,438211584107716,,2022-03-20 12:22:03,2026-03-20 12:22:03,Discover
15333,,23693,CREDIT,9641090262699496,7316,2021-08-10 12:29:36,2024-08-10 12:29:36,Business
15334,,15704,CREDIT,9944760352149354,6326,2022-10-24 11:17:13,2025-10-24 11:17:13,Travel
15335,1009,,DEBIT,4251654891396877,,2023-04-04 10:36:43,2027-04-04 10:36:43,American Express
15336,,10763,CREDIT,3680156546001512,6260,2023-05-29 12:31:30,2026-05-29 12:31:30,Reward
15337,25135,,DEBIT,4361205849441314,,2022-02-10 13:28:27,2026-02-10 13:28:27,UnionPay
15338,24925,,DEBIT,7620183707743206,,2022-06-30 13:25:23,2026-06-30 13:25:23,American Express
15339,,29888,CREDIT,5025695286510043,7966,2021-12-19 19:06:31,2024-12-19 19:06:31,Business
15340,17706,,DEBIT,5575686554827079,,2023-04-28 07:46:05,2027-04-28 07:46:05,American Express
15341,33064,,DEBIT,1176411724056603,,2021-02-27 13:23:42,2025-02-27 13:23:42,MasterCard
15342,,24794,CREDIT,6662742639252094,5522,2020-11-02 03:40:37,2023-11-02 03:40:37,Business
15343,33398,,DEBIT,2568374620366491,,2021-03-24 22:50:21,2025-03-24 22:50:21,MasterCard
15344,35678,,DEBIT,6703708165422089,,2021-02-15 21:38:00,2025-02-15 21:38:00,American Express
15345,,24710,CREDIT,5306760214533957,2624,2022-02-13 22:49:13,2025-02-13 22:49:13,Business
15346,23192,,DEBIT,1296136049881839,,2022-12-13 21:21:11,2026-12-13 21:21:11,UnionPay
15347,,20944,CREDIT,668541739679562,5043,2021-08-09 08:36:31,2024-08-09 08:36:31,Reward
15348,22255,,DEBIT,1895516367829851,,2022-10-19 16:33:56,2026-10-19 16:33:56,Discover
15349,,6033,CREDIT,8222539763937378,8998,2022-08-08 03:58:00,2025-08-08 03:58:00,Reward
15350,,2349,CREDIT,8019708144519798,7904,2020-11-17 06:35:12,2023-11-17 06:35:12,Travel
15351,12480,,DEBIT,4795643160343165,,2021-02-19 15:21:18,2025-02-19 15:21:18,Discover
15352,16026,,DEBIT,9711670577506581,,2021-12-28 03:04:47,2025-12-28 03:04:47,Discover
15353,,17089,CREDIT,693069845171567,8870,2020-08-31 02:23:38,2023-08-31 02:23:38,Reward
15354,,29071,CREDIT,8406741240436693,3105,2022-12-25 03:14:10,2025-12-25 03:14:10,Travel
15355,,21528,CREDIT,5979993749559610,6690,2023-02-20 16:45:38,2026-02-20 16:45:38,Travel
15356,24570,,DEBIT,604888858404764,,2020-10-06 16:36:46,2024-10-06 16:36:46,Visa
15357,12849,,DEBIT,6917744434957887,,2023-02-12 19:04:13,2027-02-12 19:04:13,Visa
15358,33783,,DEBIT,9361253449678866,,2022-07-27 03:09:17,2026-07-27 03:09:17,Discover
15359,,4282,CREDIT,744713748053422,5184,2020-12-03 16:26:17,2023-12-03 16:26:17,Reward
15360,,29835,CREDIT,3212309610015034,2844,2023-03-02 07:19:44,2026-03-02 07:19:44,Business
15361,3023,,DEBIT,5190396542644959,,2023-05-11 04:13:10,2027-05-11 04:13:10,UnionPay
15362,,9156,CREDIT,8983830004446012,3032,2020-07-15 05:38:16,2023-07-15 05:38:16,Shopping
15363,,1221,CREDIT,7436440397515438,9166,2022-10-29 05:22:23,2025-10-29 05:22:23,Business
15364,37115,,DEBIT,8907814735213161,,2023-01-25 23:08:47,2027-01-25 23:08:47,Discover
15365,16083,,DEBIT,6946470716818043,,2022-10-15 19:52:01,2026-10-15 19:52:01,UnionPay
15366,,1410,CREDIT,1138305120026108,4543,2021-10-12 10:42:39,2024-10-12 10:42:39,Business
15367,37022,,DEBIT,4611440003356587,,2020-07-12 05:49:01,2024-07-12 05:49:01,Discover
15368,18369,,DEBIT,4109977932817270,,2021-03-02 04:56:15,2025-03-02 04:56:15,Visa
15369,,13545,CREDIT,6437602569461370,8035,2021-02-20 08:25:20,2024-02-20 08:25:20,Reward
15370,,9871,CREDIT,943405194253914,8033,2020-10-10 20:19:28,2023-10-10 20:19:28,Travel
15371,7737,,DEBIT,1967058320632473,,2020-08-23 13:16:47,2024-08-23 13:16:47,UnionPay
15372,,28547,CREDIT,6757982378887532,9316,2020-06-28 21:49:05,2023-06-28 21:49:05,Reward
15373,,18916,CREDIT,6379333420990511,7737,2021-01-04 05:28:19,2024-01-04 05:28:19,Travel
15374,,27420,CREDIT,491795683468736,2421,2022-08-19 04:28:03,2025-08-19 04:28:03,Shopping
15375,25180,,DEBIT,3065025067763641,,2020-11-23 01:36:08,2024-11-23 01:36:08,Discover
15376,30234,,DEBIT,6703703655339879,,2020-11-25 12:39:23,2024-11-25 12:39:23,MasterCard
15377,25930,,DEBIT,7528299275819739,,2022-06-11 03:51:46,2026-06-11 03:51:46,Visa
15378,14558,,DEBIT,8075964150387191,,2022-05-14 04:33:19,2026-05-14 04:33:19,Visa
15379,,5272,CREDIT,1928552284131941,6098,2021-10-08 02:50:40,2024-10-08 02:50:40,Travel
